标题长度	链接	视频	图片	艾特	时间	话题	星期	min_min 	min_max	min_mean	max_min	max_max	max_mean	mean_min	mean_max	mean_mean	popular
15	0	0	9	0	629	0	4	1811	1811	1811	3465	3465	3465	3465	3465	3465	1
14	1	0	5	0	605	1	4	350	350	350	271	140765	5475	888	1169	1028	0
11	0	0	9	0	567	1	4	5330	6381	5855	10579	19096	14837	10579	10579	10579	1
11	0	0	9	0	546	0	4	432	1922	1327	200	11987	1984	206	8482	1715	0
22	0	0	1	1	520	0	4	336	336	336	253	26335	2199	131	6470	1003	0
16	0	0	1	0	500	1	4	285	4285	942	2963	2963	2963	310	11484	1854	0
22	0	0	9	0	841	0	3	350	15074	1806	840	11698	3370	806	8482	2638	1
16	0	0	6	0	823	0	3	2487	2487	2487	294	34173	5286	390	13443	2792	0
14	0	0	9	0	798	1	3	763	1332	1116	632	12048	3258	666	6424	2013	0
15	1	0	9	0	778	1	3	620	773	719	237	50971	2975	125	9897	2735	0
25	0	0	2	0	753	0	3	739	739	739	305	7289	2170	286	3352	1198	1
19	0	0	2	0	729	0	3	632	11925	2203	12048	12048	12048	1170	7180	2652	1
12	0	0	2	1	721	0	3	270	1780	855	379	40832	4611	304	7489	1613	0
28	0	0	6	0	688	0	3	485	855	670	712	5973	3435	423	10059	2023	1
16	0	0	9	0	662	0	3	620	620	620	237	50105	2612	300	3840	1214	1
14	0	0	9	0	637	0	3	226	1088	579	215	31164	1391	289	6433	1078	0
11	0	0	9	0	604	0	3	1389	1389	1389	90	268284	5747	1209	7489	3161	1
13	1	0	9	0	580	1	3	637	1002	819	284	40832	8458	443	2797	1407	0
19	0	0	9	0	559	0	3	1115	1115	1115	475	20383	5708	602	37189	4795	1
13	0	0	9	0	533	1	3	666	2192	1219	306	40832	3493	237	50105	2612	1
8	0	0	9	0	508	1	3	252	7847	1917	320	6965	2443	201	7854	1973	1
19	0	0	4	0	769	0	2	244	7246	2676	763	16527	6304	286	37189	4179	1
12	0	0	0	0	755	0	2	549	896	722	340	2616	1230	896	896	896	0
23	0	0	9	0	732	0	2	279	2708	963	5206	5206	5206	3447	3447	3447	1
16	1	0	9	0	708	1	2	1586	1586	1586	1586	11495	7886	1586	1747	1666	1
20	0	0	1	0	675	0	2	422	1656	855	63	28968	1946	493	2413	1403	1
12	0	0	1	0	649	1	2	338	2040	1032	338	65209	7828	830	5186	2651	0
16	0	0	1	0	625	1	2	394	1191	683	261	63557	7955	338	8371	2379	0
19	0	0	1	0	614	1	2	284	722	412	338	65209	7828	201	65209	4284	0
21	0	0	1	0	605	1	2	151	33262	2527	1148	31164	9917	201	65209	4284	1
26	0	0	9	0	578	0	2	270	270	270	232	18367	2581	318	3578	1179	0
21	0	0	9	0	554	0	2	599	2421	1474	599	26198	6395	196	11355	2055	1
24	0	0	9	0	519	1	2	300	2827	905	201	104171	3255	200	11685	1688	1
11	0	0	1	0	499	1	2	1972	1972	1972	1972	1972	1972	1972	1972	1972	1
16	0	0	9	0	473	0	2	231	9529	1580	1190	6180	3685	106	50105	2225	1
4	1	0	9	0	447	1	2	318	18839	4281	318	18839	4281	318	18839	4281	1
19	0	0	9	0	865	0	1	447	447	447	212	15900	4281	462	7569	2392	0
15	1	0	9	1	846	0	1	1314	1986	1650	1036	35427	7706	917	4987	2796	1
13	1	0	6	0	826	1	1	65	8482	894	52	21436	1339	169	3824	1259	0
15	0	0	1	0	806	0	1	281	1751	764	346	17239	5477	65	15900	1536	0
20	0	1	9	0	786	0	1	292	917	658	3279	9529	5938	557	5635	3096	1
13	0	0	4	0	758	0	1	292	29363	2981	29363	29363	29363	1188	29363	7051	1
16	0	0	6	0	736	0	1	350	15074	1806	589	69182	4891	806	8482	2638	1
10	1	0	6	0	715	1	1	759	12915	3430	3305	9397	5629	247	11708	3680	1
27	0	0	1	0	694	0	1	190	1260	651	777	3973	1568	1196	1334	1265	1
19	0	0	9	0	670	0	1	923	1052	987	216	23474	5541	462	7569	2392	1
10	0	0	1	0	664	1	1	178	48620	3101	362	48620	4165	242	140765	3975	0
16	0	0	2	0	644	0	1	317	1379	746	249	26335	2100	201	10565	1843	0
21	0	0	6	0	619	0	1	373	693	533	8307	8307	8307	262	8307	1376	1
15	0	0	1	0	602	0	1	381	381	381	329	34265	3570	52	12664	1646	0
24	0	0	8	0	570	0	1	297	4891	1553	783	69182	8827	3194	3194	3194	1
16	0	0	0	0	958	1	6	201	2267	1049	227	16466	2150	154	3776	1082	1
14	0	0	9	0	934	0	6	801	2421	1549	3726	104171	22126	1711	3045	2176	1
18	1	0	4	0	879	1	6	212	37189	3000	554	268284	11315	6012	6819	6415	1
24	0	0	0	0	816	1	6	339	1007	673	385	40260	5691	476	15009	3331	1
12	0	0	9	0	789	0	6	323	36410	3072	367	12289	3814	341	36410	3348	1
13	0	0	9	0	749	0	6	1499	1810	1654	242	35427	2853	1320	3824	2435	1
12	0	0	9	0	728	1	6	1433	13566	4672	17869	17869	17869	572	29363	5356	1
26	0	0	1	0	718	0	6	190	663	384	243	7489	2329	190	3407	867	0
13	0	1	0	0	693	0	6	201	2267	1049	986	15430	4213	154	3776	1082	1
18	0	0	1	0	673	1	6	620	620	620	310	27756	5997	327	15812	3891	1
9	0	0	2	0	665	1	6	265	2822	805	339	5328	1302	263	5362	1111	0
10	0	0	1	0	646	0	6	505	1311	784	253	26335	2199	113	23474	1571	0
16	0	0	9	0	627	0	6	261	9529	1605	752	268284	25728	90	268284	5747	1
18	0	0	9	0	591	0	6	328	3963	1122	423	104171	7842	469	34265	4889	1
14	1	0	9	0	1053	1	5	142	31164	1605	90	268284	5747	315	17969	1810	1
24	0	1	0	0	1033	0	5	253	648	444	420	23474	4419	174	11999	1505	0
13	0	0	6	0	1006	1	5	332	2580	1217	703	17742	5079	195	17898	1400	1
20	0	0	1	0	978	0	5	249	249	249	2267	17869	8770	180	14334	2003	0
12	0	0	9	0	954	0	5	142	268284	3428	284	40832	8458	1358	8063	5031	1
17	0	0	6	0	933	0	5	356	356	356	208	9090	2113	461	3172	1425	0
22	0	0	1	0	912	0	5	324	596	460	52	51074	1959	242	6564	1001	0
20	0	0	4	0	903	0	5	229	4217	1009	759	27756	7573	362	9761	2835	1
17	0	0	9	0	899	0	5	417	8882	1966	678	6819	3030	2469	3437	2953	0
16	0	0	1	0	881	0	5	558	3971	1721	3971	3971	3971	2617	2617	2617	1
13	0	0	1	0	876	0	5	1475	1475	1475	418	69182	7301	52	268284	3746	0
19	0	0	9	0	847	0	5	65	6489	1376	23390	23390	23390	23390	23390	23390	1
10	0	0	6	0	827	1	5	744	744	744	678	6819	3030	678	6819	3030	1
13	0	0	6	0	795	0	5	200	11685	1688	163	17898	2842	63	28968	1946	1
14	0	0	9	0	770	0	5	360	360	360	180	10893	1399	180	6568	1033	0
11	0	0	1	0	1204	1	4	1505	1505	1505	740	9071	3683	740	9071	3683	1
22	0	0	9	0	1190	0	4	374	1052	512	622	4470	1948	196	1750	965	0
25	0	0	1	0	1183	0	4	311	424	367	424	6364	3394	424	2321	1597	0
14	0	0	2	0	1167	0	4	292	1405	504	279	15961	2198	573	4103	1672	0
23	0	0	1	0	1144	0	4	358	3025	1152	993	11991	4342	212	37189	3000	1
14	0	0	4	0	1125	0	4	237	1075	633	152	7368	781	660	740	700	0
18	0	0	4	0	1120	0	4	486	744	585	151	33262	2527	152	7368	781	0
14	1	0	9	0	1100	1	4	222	6257	1570	516	26198	3547	1475	4152	2573	1
15	0	0	1	0	1077	0	4	311	311	311	595	2580	1587	143	19435	1293	0
8	0	0	9	0	1054	0	4	925	925	925	341	36410	3348	341	36410	3348	1
14	0	0	4	0	1032	0	4	712	3232	1555	338	65209	7828	286	40260	5546	1
18	1	0	6	0	1010	1	4	265	2822	805	516	26198	3547	155	15961	1621	0
12	0	0	1	0	984	0	4	637	1150	939	484	34265	11425	292	29363	2981	1
10	0	0	1	0	939	0	4	1372	3209	2032	3170	3663	3416	3170	3663	3416	0
4	1	0	6	1	1312	0	3	374	2063	1080	374	2063	1080	374	2063	1080	0
14	0	1	0	0	1289	0	3	439	1476	898	781	2805	1793	1131	1743	1399	0
11	0	0	1	0	1262	0	3	620	2444	1281	338	14938	2769	1807	2828	2317	1
11	0	0	2	0	1240	0	3	323	323	323	248	25687	3435	65	14112	2229	0
8	0	0	2	0	1216	0	3	180	6568	1033	180	6568	1033	180	6568	1033	0
14	0	0	6	0	1187	0	3	263	5362	1111	427	50971	9254	675	34173	6267	1
17	0	0	6	0	1164	0	3	193	17898	1344	1789	27756	10263	310	27756	5082	1
23	0	0	1	0	1127	0	3	563	1321	942	414	28968	3530	302	21436	3372	0
21	0	1	2	0	1102	0	3	438	642	556	637	11484	4884	201	34170	2902	0
14	0	0	9	0	1076	0	3	690	690	690	52	19096	2615	169	1647	900	0
17	0	0	4	0	1049	0	3	200	11685	1688	302	19435	3376	218	21436	2086	1
18	0	0	2	0	1027	0	3	572	572	572	200	11685	1688	519	1462	995	0
7	1	0	6	0	998	1	3	52	268284	3746	291	34265	7199	385	40260	5691	1
17	0	0	1	0	968	0	3	268	268	268	691	13675	3984	440	3072	1324	0
12	0	0	9	0	938	1	3	244	29363	3281	5857	5857	5857	3305	9397	5629	1
10	0	0	9	1	1284	0	2	362	1071	617	362	10331	4230	52	268284	3746	0
10	0	0	9	1	1278	0	2	362	1071	617	362	10331	4230	52	268284	3746	0
16	0	0	9	0	1274	0	2	362	1071	617	52	268284	3746	169	17742	2432	0
21	0	0	9	0	1258	0	2	362	1071	617	244	104171	4721	52	268284	3746	1
9	0	0	2	0	1240	0	2	725	4698	2182	52	50105	4380	152	35427	3485	1
18	0	0	9	0	1211	0	2	244	6279	1168	1337	34170	10370	154	63557	3107	1
12	0	0	9	0	1204	0	2	65	8482	894	317	15074	2877	142	31164	1605	0
19	0	0	9	0	1187	0	2	444	4169	1431	90	50971	7175	1170	11206	4172	1
20	1	0	9	1	1177	0	2	247	6944	2086	462	268284	9700	52	268284	3746	0
23	0	0	9	0	1167	0	2	65	626	407	52	268284	3746	63	8108	1370	0
28	0	0	9	0	1139	0	2	760	7021	3260	1058	24642	6239	1145	7021	4116	1
22	0	0	1	0	1124	0	2	847	847	423	193	20383	3434	381	8831	2397	0
22	0	0	1	0	1114	0	2	530	530	530	124	15430	2415	530	1713	1227	0
7	0	0	1	1	1093	0	2	449	20725	3080	1437	11355	4797	641	10819	3935	0
8	1	0	8	0	1429	1	1	587	5103	1999	587	5103	1999	587	5103	1999	0
15	0	0	9	0	1412	0	1	321	2351	933	52	268284	3746	469	4829	1748	1
24	0	0	2	0	1403	0	1	152	7368	781	52	268284	3746	63	13156	1541	0
25	0	0	2	0	1389	0	1	178	2105	652	52	268284	3746	291	8307	1481	0
26	0	0	2	0	1382	0	1	152	7368	781	641	16827	3634	1479	1479	1479	0
21	0	0	2	0	1375	0	1	152	7368	781	52	268284	3746	212	7577	1844	0
13	0	0	2	0	1364	0	1	152	7368	781	142	31164	1605	242	5489	1176	0
20	0	0	2	0	1359	0	1	152	7368	781	340	11177	5758	262	14938	2928	0
18	0	0	1	0	1340	0	1	302	1887	949	346	17239	5477	1983	1983	1983	1
20	0	0	1	0	1312	0	1	194	63557	1838	1968	23115	6835	416	14130	3725	1
7	0	0	1	0	1289	0	1	556	556	556	325	12755	2033	178	16527	1699	0
21	0	0	1	0	1260	1	1	154	1571	810	498	19435	5873	666	2192	1219	0
27	0	0	1	0	1229	0	1	233	28968	2857	15812	15812	15812	1733	8804	4000	1
18	0	0	9	0	1212	0	1	274	1330	657	124	15430	2415	113	18839	1049	0
21	0	0	4	0	1182	0	1	550	6012	2549	1789	27756	10263	2230	6946	3768	1
16	0	0	1	1	495	0	1	418	2038	1102	5469	5469	5469	196	11355	2055	1
10	0	0	9	0	470	0	1	272	65209	6665	272	65209	6665	272	65209	6665	1
17	0	0	9	0	445	1	1	178	18916	1264	279	33997	3011	143	26335	2234	1
5	1	0	4	0	419	1	1	1789	27756	10263	1789	27756	10263	1789	27756	10263	1
12	0	0	9	0	3	1	1	212	8804	1081	1433	10893	6163	163	11785	1750	0
13	0	0	9	1	1419	0	0	447	5889	2192	110	50105	2490	110	50105	2490	1
12	0	1	0	0	1386	0	0	125	35427	2844	400	13347	2860	400	13347	2860	0
14	0	0	9	0	1366	1	0	92	6302	675	248	18098	2568	212	8804	1081	0
14	0	0	4	0	1343	0	0	124	17969	1442	409	34265	7415	860	13566	3280	1
17	0	0	2	0	1315	0	0	124	15961	1483	180	26198	2815	365	4014	1645	0
9	1	0	4	0	1288	1	0	388	13156	2166	548	15521	8034	548	15521	8034	1
8	0	0	9	0	1257	0	0	237	18367	1640	649	14130	5952	208	17742	1877	0
16	0	0	9	0	1226	0	0	1418	1959	1720	52	50105	4380	90	11290	2451	1
20	0	0	1	0	1187	1	0	439	2118	1136	310	27756	5997	180	26198	2815	1
20	0	0	0	0	1155	1	0	1433	1433	1433	267	24642	3400	433	20349	2533	1
10	0	0	6	0	1353	1	5	295	5217	1273	530	16758	5242	147	37189	2251	1
17	0	0	9	0	1330	0	5	438	1845	1048	1144	5968	3556	206	14112	2183	1
12	0	0	9	0	1309	0	5	705	705	705	358	14188	2941	194	63557	1838	1
17	1	0	9	0	1291	1	5	311	2551	1366	52	268284	3746	1661	1661	1661	1
16	1	0	6	0	1275	1	5	281	281	281	163	8573	1656	262	1965	925	0
22	0	0	2	0	1262	0	5	280	536	408	151	33262	2527	65	17411	1466	0
15	1	0	6	0	1252	1	5	65	626	407	113	20269	1776	460	599	529	0
15	0	0	2	0	1224	1	5	847	847	847	210	12868	2531	147	37189	2251	0
16	0	0	9	0	1205	0	5	315	2463	902	971	7005	3988	269	19435	2600	1
8	0	0	2	0	1188	1	5	196	1750	965	187	26335	2439	270	3246	1234	0
24	0	0	2	0	1151	0	5	65	626	407	65	17411	1466	460	626	543	0
22	0	0	2	0	1149	0	5	65	626	407	65	17411	1466	428	626	527	0
27	0	0	2	0	1146	0	5	348	460	404	65	15900	1536	348	1369	950	0
28	0	0	2	0	1144	0	5	65	65	65	1818	2733	2247	65	1846	955	0
18	0	0	6	0	477	0	5	1633	1633	1633	359	104171	4627	359	104171	4627	1
9	1	0	9	0	465	1	5	538	12438	3809	10389	10389	10389	193	50105	6755	1
8	0	0	1	0	448	1	5	237	10607	2576	6710	6710	6710	6710	6710	6710	1
17	0	0	2	0	434	1	5	336	870	598	210	12868	2531	229	7936	1582	0
15	0	0	9	1	420	0	5	366	2404	958	1144	5968	3556	52	26198	1943	1
12	0	0	9	0	1430	1	4	1014	7232	2612	7232	7232	7232	2089	13156	5638	1
20	0	0	9	0	1413	0	4	237	10607	2576	1058	24642	6239	1998	5544	3771	1
15	0	0	9	0	1402	0	4	665	956	810	459	11438	4482	956	2051	1503	0
9	0	0	6	0	1396	1	4	486	5021	1593	1150	7232	4191	387	5021	2137	1
23	0	0	9	0	1384	0	4	568	2162	1456	311	140765	8153	728	7449	3072	0
28	0	0	9	0	1369	0	4	1074	2035	1609	418	20383	5898	226	18367	3041	1
8	0	0	9	0	1345	0	4	721	4032	1932	621	140765	16093	390	12888	3208	1
3	0	0	6	1	1322	0	4	298	40260	4364	298	40260	4364	298	40260	4364	1
18	0	0	4	0	1296	0	4	341	929	601	365	33997	4866	197	6489	1786	0
17	0	0	4	0	1270	0	4	174	8851	2317	3251	8045	5648	3172	8045	5047	1
16	0	0	4	0	629	0	4	142	268284	3428	712	140765	15535	151	268284	5134	1
25	0	0	1	0	607	0	4	361	1265	751	266	18839	5240	315	17969	1810	0
17	0	0	9	0	567	1	4	215	3506	764	312	17742	3152	352	13467	2756	1
13	0	0	9	0	548	0	4	898	898	898	125	104171	2396	140	6470	1124	1
22	0	0	7	1	513	0	4	477	4719	2305	5182	5182	5182	5182	5182	5182	1
14	0	0	2	0	479	0	4	187	3582	981	172	18839	2566	174	11999	1505	0
14	0	0	9	0	460	0	4	131	6470	1003	52	268284	3746	63	8851	1385	1
5	1	0	1	0	440	1	4	1144	18348	9746	916	37189	18817	916	37189	18817	1
19	0	0	9	0	420	0	4	435	1386	777	300	7342	2904	110	11708	1204	1
16	0	0	9	0	1415	1	3	155	4791	914	226	18367	3041	295	7569	2394	1
16	0	0	9	0	1399	0	3	218	822	550	499	5968	1980	499	1965	1232	0
13	0	0	9	0	1386	1	3	865	865	865	356	9071	3069	174	10049	1607	0
15	0	0	6	0	1382	0	3	333	929	558	821	7441	4131	152	3891	1075	0
13	0	1	0	0	1369	0	3	935	1116	1025	670	4020	2199	767	2772	1737	0
14	0	1	4	0	1361	0	3	949	1450	1199	258	9538	2329	296	10911	1878	0
16	0	0	4	0	830	1	3	349	3194	747	293	11290	1868	142	31164	1605	0
21	0	0	1	0	821	0	3	486	486	486	106	50105	2225	257	7153	1536	0
12	0	0	1	0	811	0	3	65	6489	1376	2597	14323	6513	5206	5206	5206	1
10	0	0	9	0	800	1	3	1092	1092	1092	263	7208	1802	261	9816	1378	0
10	0	0	9	0	787	1	3	673	673	673	233	28968	2857	599	6964	2174	0
15	0	0	9	0	773	1	3	218	2536	726	198	28968	2272	106	63557	1800	0
24	0	0	9	0	751	0	3	156	25687	3502	554	268284	11315	90	268284	5747	1
26	0	0	9	1	726	0	3	1374	1519	1446	486	24246	5897	463	6177	2580	0
25	0	0	9	0	703	0	3	218	822	550	338	18440	2742	338	3775	1280	0
20	0	0	6	0	686	0	3	314	12664	2254	4908	6769	5838	3879	4908	4393	1
21	0	0	9	0	665	1	3	187	7154	1149	2087	12915	7501	2087	2087	2087	1
17	1	0	2	0	646	1	3	201	5421	1358	201	104171	3255	409	10266	1814	0
14	0	0	4	0	630	1	3	349	1604	931	201	63557	3305	293	11290	1868	0
14	0	0	9	0	608	1	3	2537	2537	2537	2067	6163	4115	325	25687	3661	1
24	0	0	9	0	1039	1	2	237	1096	628	52	268284	3746	263	7052	1186	1
22	0	0	4	0	1014	0	2	196	1750	965	198	28968	2272	229	11101	1631	0
20	0	0	6	0	992	0	2	356	356	356	4186	4186	4186	170	3263	863	0
19	0	0	2	0	961	0	2	327	1004	686	670	17742	3326	1372	3209	2032	1
13	0	0	9	0	937	0	2	637	1002	819	226	18367	3041	460	6808	1595	0
19	0	0	2	0	895	0	2	778	778	778	778	4468	2623	796	1994	1353	0
21	0	0	4	0	872	0	2	596	596	596	413	10149	2885	124	17411	1959	1
14	1	0	6	0	849	1	2	367	2822	1525	283	63557	6090	267	26148	2572	1
18	0	0	9	0	826	0	2	178	15009	2560	6337	10484	8410	160	21036	3836	1
4	0	0	1	0	806	1	2	1908	1908	1908	1908	1908	1908	1908	1908	1908	1
20	0	0	2	0	778	0	2	620	3893	2256	1115	268284	31188	427	22500	4657	1
18	0	0	9	0	747	1	2	666	2192	1219	340	13612	2323	666	6424	2013	1
30	0	0	1	0	724	0	2	376	1307	689	90	50971	7175	187	34265	1932	1
14	0	0	1	0	710	0	2	190	2515	1109	847	6489	3024	248	7289	1748	1
24	0	0	1	0	689	1	2	154	4611	1072	1134	5533	3002	163	8831	1247	0
21	0	0	1	0	1032	1	1	451	558	504	242	17453	2893	174	4905	1693	0
17	0	0	4	0	1003	0	1	333	333	333	333	26335	7721	215	31164	2581	0
16	0	0	9	0	979	0	1	539	1877	739	340	34170	5262	287	5364	1338	0
12	0	0	9	0	955	0	1	375	1120	747	306	40832	3493	237	10607	2576	0
18	0	0	9	0	892	0	1	383	383	383	308	5034	1429	979	979	489	0
12	0	0	1	0	875	0	1	470	15374	3182	572	29363	5356	362	23474	3799	0
15	0	0	9	0	861	1	1	880	1248	709	571	27200	5880	270	11535	2170	0
15	0	0	6	0	849	1	1	212	8804	1081	188	268284	5169	286	28968	2669	0
16	0	0	6	0	810	0	1	776	776	776	1518	14112	5965	270	11535	2170	0
8	0	0	1	0	757	0	1	340	13612	2323	16466	16466	16466	572	29363	5356	0
22	0	0	9	0	731	1	1	285	655	313	594	40832	4808	293	11290	1868	0
5	1	0	4	0	708	1	1	340	13612	2323	237	12780	2799	237	12780	2799	0
27	0	0	9	0	1037	1	0	857	857	857	143	16758	2792	209	6334	1655	0
18	0	0	9	0	1010	1	0	359	2188	921	106	50105	2225	1100	1100	1100	1
19	1	0	1	0	1001	1	0	262	262	262	925	4717	2574	910	1525	1212	0
17	0	0	1	1	966	0	0	620	620	620	617	16396	4066	263	7208	1802	1
13	0	0	1	0	950	1	0	52	7021	1112	194	11199	2698	178	18916	1264	1
13	1	0	0	0	937	1	0	668	668	668	668	668	668	668	668	668	0
9	1	0	6	0	918	1	0	292	16396	3417	810	29363	6760	810	29363	6760	1
22	0	0	9	0	897	1	0	204	4151	891	1408	5829	2982	215	13675	1987	1
14	0	0	1	0	890	1	0	409	2189	1150	708	35427	7285	461	25687	3997	1
13	0	0	9	0	869	1	0	248	3991	1128	881	11355	3768	1717	1717	1717	1
11	0	0	1	0	857	1	0	124	21036	1639	347	10049	3285	347	10049	3285	0
9	0	0	1	0	847	1	0	124	21036	1639	1122	7005	4026	2469	2469	2469	1
9	0	0	1	0	839	1	0	1036	1854	1316	881	11355	3768	294	5186	1727	1
10	0	0	1	0	831	1	0	1036	1854	1316	881	11355	3768	278	23474	2879	0
9	0	0	1	0	821	1	0	556	1346	878	278	25687	2600	1209	2880	2241	0
13	0	0	9	0	1251	1	6	106	26148	2076	1329	12868	5655	140	48620	2448	1
11	0	0	9	0	1234	1	6	270	3454	793	505	14938	3603	90	11290	2451	1
17	1	0	9	0	1218	1	6	194	9356	1830	9529	12177	10853	675	9356	2733	1
19	0	1	0	0	1189	0	6	563	563	563	540	9071	5243	63	28968	1946	0
15	1	0	9	1	1159	0	6	332	2580	1217	703	17742	5079	106	26148	2076	1
18	0	0	1	0	1135	1	6	287	1088	608	5249	5249	5249	163	2986	1041	0
6	0	0	9	0	1102	0	6	1196	2646	1657	540	19461	10000	540	19461	10000	0
23	0	0	1	0	1082	0	6	433	519	476	52	268284	3746	263	7208	1802	0
16	0	0	9	0	1067	1	6	212	8804	1081	763	16527	6304	286	28968	2669	0
26	0	0	5	0	1048	0	6	261	1344	558	244	268284	5214	408	2805	1895	0
15	0	0	9	0	1020	1	6	140	1679	785	505	14938	3603	222	5373	1641	0
11	0	0	9	0	988	0	6	467	467	467	252	17869	2353	375	2669	1304	0
6	0	0	9	0	958	1	6	92	6302	675	248	18098	2568	143	26335	2234	0
22	0	1	9	0	909	0	6	204	5258	1457	304	25376	2906	264	11336	2000	1
18	0	0	9	0	1248	1	5	2395	3824	3109	638	50105	6588	1145	7021	4116	1
11	0	0	9	0	1223	1	5	340	11290	2318	646	33997	5557	364	11290	4016	1
16	0	0	9	0	1204	1	5	475	1408	945	293	14938	2369	110	10389	1365	0
17	0	0	9	0	1177	1	5	475	1408	945	2234	3194	2714	848	3194	1822	1
21	0	0	6	0	1151	0	5	302	11685	2535	316	19435	6669	2911	7569	5396	1
20	0	0	7	0	1127	1	5	270	3454	793	853	22500	8172	143	4208	1017	0
14	0	0	5	0	1105	0	5	891	1249	1070	390	13443	2792	390	13443	2792	1
15	0	0	9	0	1080	0	5	418	2038	1102	448	3811	2129	381	2863	1622	0
23	0	0	9	0	1060	0	5	243	4652	1873	291	34265	7199	236	26148	3698	1
21	0	0	9	0	1037	0	5	947	947	947	947	5362	3154	494	2029	1121	0
21	0	0	2	0	1011	1	5	393	2432	887	462	268284	9700	278	25687	2600	1
20	0	0	1	0	991	0	5	237	1096	628	292	100712	2615	280	14234	1721	0
14	0	0	4	0	976	0	5	587	587	587	378	21036	2122	227	8307	1093	0
10	0	0	9	0	947	1	5	379	8851	2159	2162	8851	4308	2162	8851	4308	1
35	0	0	1	0	919	0	5	280	622	481	52	268284	3746	317	14532	2335	1
14	0	0	4	0	1417	1	4	504	3171	1318	261	15961	2074	261	5829	1853	0
22	0	0	9	0	1397	0	4	548	548	548	263	268284	6015	338	2867	1168	0
4	0	0	6	0	1355	1	4	298	40260	4364	298	40260	4364	298	40260	4364	1
14	0	1	0	0	1341	0	4	286	1173	712	296	25687	3260	180	6568	1033	0
11	0	0	9	0	1320	1	4	305	3194	1052	622	5829	1963	151	26247	1679	1
5	0	0	9	0	1286	1	4	201	34170	2902	460	14323	3069	460	14323	3069	1
2	0	0	1	0	1265	0	4	1653	2576	2114	1653	2576	2114	1653	2576	2114	1
12	0	0	4	0	1237	1	4	560	5829	1643	201	63557	3305	622	5829	1963	0
16	0	1	2	0	1229	0	4	689	689	689	2217	12915	7669	4234	4234	4234	1
23	1	0	6	0	1202	1	4	201	9038	1287	2785	5376	3819	396	6257	1562	1
15	0	0	4	0	1175	1	4	305	3194	1052	201	63557	3305	622	5829	1963	1
14	1	0	4	0	1160	1	4	590	590	590	898	5134	2530	454	4987	1725	1
18	0	0	9	0	1151	1	4	215	5500	1278	340	13612	2323	63	22500	1806	1
12	0	0	1	0	1130	1	4	92	6302	675	1702	17898	7481	212	8804	1081	0
15	0	0	9	0	1115	0	4	860	13566	3280	1188	29363	7051	310	27756	5997	1
14	0	0	4	0	1397	1	3	1044	1620	1332	11999	12868	12433	188	10666	2616	1
23	0	0	4	0	1353	1	3	412	412	412	1562	18367	7532	1116	11290	4262	1
12	0	0	2	0	1333	1	3	278	2740	1121	255	24642	2721	261	5829	1853	0
11	0	0	2	0	1312	1	3	256	4931	1417	201	63557	3305	261	5829	1853	1
16	0	0	9	0	1288	1	3	232	9437	1170	444	9821	3354	278	11987	2539	1
17	0	0	4	0	1286	1	3	178	18916	1264	201	63557	3305	261	5829	1853	0
26	0	0	1	0	1257	0	3	152	1197	770	90	34173	2994	200	11685	1688	1
12	0	0	5	0	1230	0	3	279	1350	713	226	18367	3041	229	13422	2867	0
27	0	0	9	0	1204	1	3	216	1379	700	247	14112	2244	131	5498	1310	0
17	0	0	9	0	1160	1	3	178	26335	1412	3447	8077	5762	201	34170	2902	0
10	0	0	9	0	1137	1	3	680	1199	939	680	27200	3817	90	65209	3080	0
17	0	0	9	0	1110	1	3	333	3599	1027	921	16466	4228	470	15374	3182	1
17	0	0	9	0	1091	1	3	143	2911	807	201	34170	2902	232	9437	1170	0
20	0	0	9	0	1065	1	3	295	3194	919	143	26335	2234	63	18367	1405	1
20	0	0	1	0	1047	0	3	143	15900	1197	1452	34265	13882	278	34265	4885	1
16	0	0	9	0	1438	1	0	1482	1482	1482	398	140765	6596	237	50105	2612	1
18	0	0	9	0	1424	0	0	151	5714	940	178	15009	2560	556	7394	2045	1
20	0	0	9	1	1402	0	0	315	17969	1810	840	14414	7007	620	14414	5084	1
20	0	0	9	0	1387	0	0	1282	2114	1737	389	6568	3802	390	7489	3331	1
15	0	0	9	0	1373	1	0	134	11708	1820	1601	5249	3260	270	11999	2392	1
16	0	0	2	0	1352	0	0	432	824	628	338	18440	2742	338	3775	1280	0
8	1	0	9	0	1331	1	0	712	16466	2987	449	20725	3080	449	20725	3080	1
24	0	0	2	0	1304	0	0	194	6484	995	198	140765	5615	206	14112	2183	1
21	0	0	1	0	1299	0	0	343	702	575	463	7436	2860	628	2341	1403	0
12	0	0	9	0	1279	1	0	1044	1905	1474	686	17969	5559	350	7573	1829	1
12	0	0	4	0	1255	0	0	974	1285	1129	974	1285	1129	974	1285	1129	0
22	0	0	9	0	1220	0	0	200	11685	1688	163	17898	2842	449	13347	2566	1
19	0	0	9	0	1197	0	0	540	3172	1282	236	26148	3698	152	51074	2390	0
18	0	1	9	0	1184	0	0	1170	1170	1170	468	11987	2263	237	18367	1640	0
21	0	1	2	0	1152	0	0	329	2230	854	333	23115	4008	292	29363	2981	0
23	0	0	4	0	567	1	0	432	886	680	210	12868	2531	113	23474	1571	0
18	0	0	9	0	536	1	0	190	4452	866	211	40260	4603	211	10579	1969	1
14	0	0	9	0	510	0	0	438	1084	827	142	268284	3428	125	35427	2844	1
